scalerank,natscale,labelrank,featurecla,name,namepar,namealt,diffascii,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,changed,namediff,diffnote,pop_max,pop_min,pop_other,rank_max,rank_min,geonameid,meganame,ls_name,ls_match,checkme,min_zoom,ne_id
"7","20","8",Populated place,Ouidah,,,"0",Ouidah,0.00000000000,"0",,0.00000000000,"0",Benin,BEN,Benin,BEN,Atlantique,BJ,,6.36037274060,2.08999100608,4.00000000000,"0",Changed scale rank.,"83503","83503","548616","8","8",2392308.00000000000,,Ouidah,"1","0",6.7,"1159144949"
"7","20","8",Admin-1 capital,Abomey,,,"0",Abomey,0.00000000000,"0",,0.00000000000,"0",Benin,BEN,Benin,BEN,Zou,BJ,,7.19039959607,1.98999710960,0.00000000000,"0",,"82154","82154","499542","8","8",2395915.00000000000,,Abomey,"1","0",6.1,"1159144953"
"7","20","8",Admin-1 capital,Natitingou,,,"0",Natitingou,0.00000000000,"0",,0.00000000000,"0",Benin,BEN,Benin,BEN,Atakora,BJ,,10.32041526180,1.38998205426,0.00000000000,"0",,"80892","49821","49821","8","7",2392601.00000000000,,Natitingou,"1","0",6.7,"1159144957"
"7","20","8",Populated place,Djougou,,,"0",Djougou,0.00000000000,"0",,0.00000000000,"0",Benin,BEN,Benin,BEN,Donga,BJ,,9.70042726535,1.68004186871,0.00000000000,"0",,"202810","102607","102607","10","9",2394560.00000000000,,Djougou,"1","0",6.7,"1159144961"
"7","20","5",Populated place,Djanet,,,"0",Djanet,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Illizi,DZ,,24.55290569970,9.48225296900,0.00000000000,"0",,"666","666","0","2","2",-1.00000000000,,Djanet,"1","0",6.1,"1159144967"
"7","20","5",Populated place,I-n-Amenas,,,"0",I-n-Amenas,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Illizi,DZ,,28.05034079900,9.55000077174,0.00000000000,"0",,"216","216","0","2","2",-1.00000000000,,I-n-Amenas,"1","0",6.7,"1159144971"
"7","20","5",Populated place,In Amguel,,I-n-Amguel,"0",In Amguel,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Tamanghasset,DZ,,23.69394004210,5.16473872745,4.00000000000,"0",Changed scale rank.,"3030","3030","0","4","4",0.00000000000,,I-n-Amguel,"0","0",6.7,"1159144975"
"7","20","5",Populated place,El Bayadh,,,"0",El Bayadh,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,El Bayadh,DZ,,33.69035829570,1.00995357118,0.00000000000,"0",,"67413","67413","67413","8","8",2498543.00000000000,,El Bayadh,"1","0",6.1,"1159144979"
"7","20","5",Populated place,El Oued,,,"0",El Oued,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Biskra,DZ,,33.37040366520,6.85998408878,0.00000000000,"0",,"177497","177497","177497","9","9",-1.00000000000,,El Oued,"1","0",6.7,"1159144985"
"7","20","5",Populated place,Hassi Messaoud,,,"0",Hassi Messaoud,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Ouargla,DZ,,31.70234010720,6.05445186222,0.00000000000,"0",,"18124","18124","18124","6","6",2494029.00000000000,,Hassi Messaoud,"1","0",6.7,"1159144989"
"7","20","5",Populated place,Chlef,,,"0",Chlef,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Chlef,DZ,,36.17041363430,1.31996048850,0.00000000000,"0",,"449167","449167","354645","10","10",-1.00000000000,,Chlef,"1","0",6.1,"1159144993"
"7","20","5",Admin-1 capital,Mascara,,,"0",Mascara,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Mascara,DZ,,35.40040895490,0.14003250998,0.00000000000,"0",,"108230","108230","107455","9","9",-1.00000000000,,Mascara,"1","0",6.7,"1159144997"
"7","20","5",Admin-1 capital,Mostaganem,,,"0",Mostaganem,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Mostaganem,DZ,,35.94037599590,0.08998388530,4.00000000000,"0",Changed scale rank.,"188354","130000","181554","9","9",2487134.00000000000,,Mostaganem,"1","0",6.7,"1159145003"
"7","20","5",Admin-1 capital,Saïda,,,"0",Saida,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Saïda,DZ,,34.84039145820,0.14003250998,0.00000000000,"0",,"142213","127497","139624","9","9",2482572.00000000000,,Saida2,"1","0",6.7,"1159145007"
"7","20","5",Admin-1 capital,Tiarat,,Tiaret,"0",Tiarat,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Tiaret,DZ,,35.38043601380,1.31996048850,4.00000000000,"0",Changed scale rank.,"184195","184195","183907","9","9",2476897.00000000000,,Tiarat,"1","0",6.7,"1159145011"
"7","20","5",Admin-1 capital,Béjaïa,,,"0",Bejaia,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Béjaïa,DZ,,36.76037762350,5.07001582706,0.00000000000,"0",,"384937","164103","185594","10","9",2505329.00000000000,,Bejaia,"1","0",6.7,"1159145015"
"7","20","5",Admin-1 capital,Blida,,,"0",Blida,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Blida,DZ,,36.42034669910,2.82999751650,4.00000000000,"0",Changed scale rank.,"511348","265000","511348","11","10",-1.00000000000,,Blida,"0","0",6.7,"1159145021"
"7","20","5",Admin-1 capital,Bouïra,,,"0",Bouira,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Bouira,DZ,,36.38047833150,3.90000972354,0.00000000000,"0",,"110144","110144","120366","9","9",2502958.00000000000,,Bouira,"1","0",6.7,"1159145025"
"7","20","5",Admin-1 capital,Médéa,,,"0",Medea,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Médéa,DZ,,36.27040753080,2.77000117861,0.00000000000,"0",,"147707","144020","137752","9","9",2488835.00000000000,,Medea,"1","0",6.1,"1159145029"
"7","20","5",Populated place,Souk Ahras,,,"0",Souk Ahras,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,Souk Ahras,DZ,,36.29038047180,7.94999507511,4.00000000000,"0",Changed scale rank.,"134947","134947","134637","9","9",2479215.00000000000,,Souk Ahras,"1","0",6.7,"1159145033"
"7","20","5",Admin-1 capital,Tébessa,,Tbessa,"0",Tebessa,0.00000000000,"0",,0.00000000000,"0",Algeria,DZA,Algeria,DZA,TZbessa,DZ,,35.41043418280,8.12001053735,4.00000000000,"0",Changed scale rank.,"171742","171742","161529","9","9",2477461.00000000000,,Tebessa,"1","0",6.7,"1159145039"
"7","20","8",Populated place,Mostar,,,"0",Mostar,0.00000000000,"0",,0.00000000000,"0",Bosnia and Herzegovina,BIH,Bosnia and Herzegovina,BIH,Herzegovina-Neretva,BA,,43.35049216620,17.82003861360,0.00000000000,"0",,"163067","104518","0","9","9",3194828.00000000000,,Mostar,"1","0",6.7,"1159145043"
"7","20","7",Admin-1 capital,Khaskovo,,Kurdzhali,"0",Khaskovo,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Haskovo,BG,,41.94378216460,25.56328690460,0.00000000000,"0",,"79699","65911","65447","8","8",730435.00000000000,,Khaskovo,"1","0",6.7,"1159145047"
"7","20","7",Populated place,Stara Zagora,,,"0",Stara Zagora,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Stara Zagora,BG,,42.42313275050,25.62271480170,0.00000000000,"0",,"143431","113200","113200","9","9",726848.00000000000,,Stara Zagora,"1","0",6.7,"1159145051"
"7","20","7",Admin-1 capital,Pleven,,,"0",Pleven,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Pleven,BG,,43.42376934720,24.61337072620,4.00000000000,"0",Changed feature class.,"118675","102216","97893","9","9",728203.00000000000,,Pleven,"1","0",6.7,"1159145057"
"7","20","7",Populated place,Turnovo,,,"0",Turnovo,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Veliko Tarnovo,BG,,43.08624472970,25.65552933630,0.00000000000,"0",,"53115","53115","52558","8","8",731233.00000000000,,Turnovo,"1","0",6.1,"1159145061"
"7","20","7",Populated place,Kyustendil,,,"0",Kyustendil,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Kyustendil,BG,,42.28427817690,22.69111079780,0.00000000000,"0",,"51067","48286","51067","8","7",729730.00000000000,,Kyustendil,"1","0",6.7,"1159145065"
"7","20","7",Populated place,Dobrich,,,"0",Dobrich,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Dobrich,BG,,43.58505149240,27.83999548210,0.00000000000,"0",,"94831","52795","45436","8","8",726418.00000000000,,Dobrich,"1","0",6.7,"1159145069"
"7","20","7",Admin-1 capital,Varna,,,"0",Varna,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Varna,BG,,43.21564251610,27.89528926460,0.00000000000,"0",,"312770","178274","176917","10","9",726050.00000000000,,Varna,"1","0",6.1,"1159145075"
"7","20","7",Populated place,Ruse,,,"0",Ruse,0.00000000000,"0",,0.00000000000,"0",Bulgaria,BGR,Bulgaria,BGR,Ruse,BG,,43.85369142560,25.97333939480,0.00000000000,"0",,"184270","156238","182028","9","9",727523.00000000000,,Ruse,"1","0",6.1,"1159145079"
"7","20","7",Admin-1 capital,Graz,,,"0",Graz,0.00000000000,"0",,0.00000000000,"0",Austria,AUT,Austria,AUT,Steiermark,AT,,47.07775819810,15.41000484080,0.00000000000,"0",,"263234","222326","248342","10","10",2778067.00000000000,,Graz,"1","0",6.1,"1159145083"
"7","20","7",Admin-1 capital,Klagenfurt,,,"0",Klagenfurt,0.00000000000,"0",,0.00000000000,"0",Austria,AUT,Austria,AUT,Kärnten,AT,,46.62034425770,14.31002030300,0.00000000000,"0",,"90610","86566","84897","8","8",2774326.00000000000,,Klagenfurt,"1","0",6.1,"1159145087"
"7","20","7",Admin-1 capital,Linz,,,"0",Linz,0.00000000000,"0",,0.00000000000,"0",Austria,AUT,Austria,AUT,Oberösterreich,AT,,48.31923280750,14.28878128930,0.00000000000,"0",,"349161","181162","257810","10","9",2772400.00000000000,,Linz,"1","0",6.1,"1159145093"
"7","20","7",Populated place,Passau,,,"0",Passau,0.00000000000,"0",,0.00000000000,"0",Germany,DEU,Germany,DEU,Bayern,DE,,48.56704713860,13.46660925160,0.00000000000,"0",,"50560","49440","49019","8","7",2855328.00000000000,,Passau,"1","0",6.7,"1159145097"
"7","20","7",Admin-1 capital,Salzburg,,,"0",Salzburg,0.00000000000,"0",,0.00000000000,"0",Austria,AUT,Austria,AUT,Salzburg,AT,,47.81047833160,13.04002030300,0.00000000000,"0",,"206279","150269","199844","10","9",2766824.00000000000,,Salzburg,"1","0",6.1,"1159145101"
"7","20","7",Admin-1 capital,Innsbruck,,,"0",Innsbruck,0.00000000000,"0",,0.00000000000,"0",Austria,AUT,Austria,AUT,Tirol,AT,,47.28040732740,11.40999059920,0.00000000000,"0",,"155214","112467","148542","9","9",2775220.00000000000,,Innsbruck,"1","0",6.1,"1159145105"
"7","20","6",Populated place,Pinsk,,,"0",Pinsk,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Brest,BY,,52.12786338210,26.09405554070,0.00000000000,"0",,"130777","110900","110428","9","9",623549.00000000000,,Pinsk,"1","0",6.1,"1159145111"
"7","20","6",Populated place,Mazyr,,,"0",Mazyr,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Homyel',BY,,52.04595623690,29.27215612660,0.00000000000,"0",,"112137","89735","86932","9","8",625324.00000000000,,Mazyr,"1","0",6.1,"1159145115"
"7","20","6",Admin-1 capital,Mahilyow,,,"0",Mahilyow,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Mahilyow,BY,,53.89850465810,30.32465002310,0.00000000000,"0",,"369200","317854","305578","10","10",625665.00000000000,,Mahilyow,"1","0",6.7,"1159145119"
"7","20","6",Populated place,Babruysk,,,"0",Babruysk,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Mahilyow,BY,,53.12656211250,29.19278112660,0.00000000000,"0",,"220517","205126","204010","10","10",630468.00000000000,,Babruysk,"1","0",6.1,"1159145123"
"7","20","6",Populated place,Orsha,,,"0",Orsha,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Vitsyebsk,BY,,54.51531455390,30.42154333370,0.00000000000,"0",,"135206","125347","134906","9","9",624079.00000000000,,Orsha,"1","0",6.1,"1159145129"
"7","20","6",Populated place,Lida,,,"0",Lida,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Hrodna,BY,,53.88847943020,25.28464758170,0.00000000000,"0",,"100216","98036","100084","9","8",626081.00000000000,,Lida,"1","0",6.1,"1159145133"
"7","20","6",Admin-1 capital,Hrodna,,,"0",Hrodna,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Hrodna,BY,,53.67787213040,23.83409012730,0.00000000000,"0",,"317365","254369","251795","10","10",627904.00000000000,,Hrodna,"1","0",6.1,"1159145137"
"7","20","6",Populated place,Barysaw,,,"0",Barysaw,0.00000000000,"0",,0.00000000000,"0",Belarus,BLR,Belarus,BLR,Minsk,BY,,54.22600404780,28.49215205760,0.00000000000,"0",,"155389","100000","155146","9","8",630376.00000000000,,Barysaw,"1","0",6.7,"1159145141"
"7","20","8",Admin-1 capital,Naxcivan,,Naxcivian,"0",Naxcivan,0.00000000000,"0",,0.00000000000,"0",Azerbaijan,AZE,Azerbaijan,AZE,Naxçivan,AZ,,39.20922039700,45.41220454790,0.00000000000,"0",,"94788","64754","91667","8","8",147429.00000000000,,Naxcivan,"1","5",6.1,"1159145147"
"7","20","2",Populated place,Jessore,,,"0",Jessore,0.00000000000,"0",,0.00000000000,"0",Bangladesh,BGD,Bangladesh,BGD,Khulna,BD,,23.17043194480,89.19997106830,0.00000000000,"0",,"243987","243987","5374161","10","10",1336140.00000000000,,Jessore,"1","0",6.7,"1159145151"
"7","20","2",Admin-1 capital,Barisal,,,"0",Barisal,0.00000000000,"0",,0.00000000000,"0",Bangladesh,BGD,Bangladesh,BGD,Barisal,BD,,22.70040895490,90.37498978570,0.00000000000,"0",,"202242","202242","7953317","10","10",1336137.00000000000,,Barisal,"1","0",6.1,"1159145155"
"7","20","2",Populated place,Comilla,,,"0",Comilla,0.00000000000,"0",,0.00000000000,"0",Bangladesh,BGD,Bangladesh,BGD,Chittagong,BD,,23.47041363420,91.16998002010,0.00000000000,"0",,"389411","389411","9617045","10","10",1185186.00000000000,,Comilla,"1","0",6.7,"1159145159"
"7","20","7",Populated place,Lokhwabe,,,"0",Lokhwabe,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Kgalagadi,BW,,-24.16959836950,21.83002640660,4.00000000000,"0",Population from GeoNames.,"1473","1473","0","3","3",933510.00000000000,,Lokhwabe,"0","0",6.7,"1159145165"
"7","20","7",Populated place,Lehututu,,,"0",Lehututu,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Kgalagadi,BW,,-23.96961057660,21.87002396510,4.00000000000,"0",Population from GeoNames.,"1942","1942","0","3","3",933548.00000000000,,Lehututu,"0","0",6.7,"1159145169"
"7","20","7",Admin-1 capital,Tshabong,,Tsabong,"0",Tshabong,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Kgalagadi,BW,,-26.00948606490,22.40001745470,0.00000000000,"0",,"9679","9679","9679","5","5",932987.00000000000,,Tshabong,"1","0",6.7,"1159145173"
"7","20","7",Populated place,Tsau,,,"0",Tsau,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,North-West,BW,,-20.15961057660,22.45996211620,4.00000000000,"0",Population from GeoNames.,"1409","1409","0","3","3",932993.00000000000,,Tsau,"0","0",6.7,"1159145177"
"7","20","7",Populated place,Nokaneng,,,"0",Nokaneng,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,North-West,BW,,-19.66961464560,22.26999955110,4.00000000000,"0",Population from GeoNames. Changed scale rank.,"1763","1763","0","3","3",933211.00000000000,,Nokaneng,"0","0",6.7,"1159145185"
"7","20","7",Populated place,Mohembo,,,"0",Mohembo,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,North-West,BW,,-18.29956907260,21.80000239940,0.00000000000,"0",,"757","757","0","2","2",-1.00000000000,,Mohembo,"0","0",6.7,"1159145189"
"7","20","7",Admin-1 capital,Maun,,,"0",Maun,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,North-West,BW,,-19.98959511430,23.42000687530,0.00000000000,"0",,"49945","44173","44173","7","7",933366.00000000000,,Maun,"1","0",6.7,"1159145193"
"7","20","7",Admin-1 capital,Kasane,,,"0",Kasane,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,North-West,BW,,-17.80957314170,25.15003047560,4.00000000000,"0",Changed scale rank.,"9250","6299","0","5","5",933677.00000000000,,Kasane,"1","0",6.7,"1159145197"
"7","20","7",Populated place,Nata,,,"0",Nata,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Central,BW,,-20.20947833370,26.19001867540,0.00000000000,"0",,"4794","191","0","4","1",933238.00000000000,,Nata,"1","0",6.7,"1159145203"
"7","20","7",Populated place,Mopipi,,,"0",Mopipi,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Central,BW,,-21.17954832070,24.88002111680,4.00000000000,"0",Population from GeoNames.,"3301","3301","0","4","4",933288.00000000000,,Mopipi,"0","0",6.7,"1159145207"
"7","20","7",Populated place,Palapye,,,"0",Palapye,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Central,BW,,-22.55961912150,27.13001297880,0.00000000000,"0",,"30650","23708","23708","7","7",933182.00000000000,,Palapye,"1","0",6.7,"1159145211"
"7","20","8",Admin-1 capital,Bururi,,,"0",Bururi,0.00000000000,"0",,0.00000000000,"0",Burundi,BDI,Burundi,BDI,Bururi,BI,,-3.95072914746,29.61657954790,0.00000000000,"0",,"20393","19740","237022","7","6",423328.00000000000,,Bururi,"1","0",6.7,"1159145215"
"7","20","8",Admin-1 capital,Muyinga,,,"0",Muyinga,0.00000000000,"0",,0.00000000000,"0",Burundi,BDI,Burundi,BDI,Muyinga,BI,,-2.85234657910,30.31726029330,0.00000000000,"0",,"71076","71076","975350","8","8",431748.00000000000,,Muyinga,"1","0",6.7,"1159145221"
"7","20","7",Admin-1 capital,Lobatse,,,"0",Lobatse,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,South-East,BW,,-25.21961179730,25.68002396520,0.00000000000,"0",,"69804","30883","69804","8","7",933521.00000000000,,Lobatse,"1","0",6.7,"1159145225"
"7","20","7",Admin-1 capital,Kanye,,,"0",Kanye,0.00000000000,"0",,0.00000000000,"0",Botswana,BWA,Botswana,BWA,Southern,BW,,-24.96960121790,25.33999304070,4.00000000000,"0",Changed scale rank.,"46831","44716","46831","7","7",933685.00000000000,,Kanye,"1","0",6.7,"1159145229"
"7","20","3",Populated place,Pine Creek,,,"0",Pine Creek,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-13.81617348340,131.81669795600,4.00000000000,"0",Changed scale rank.,"665","345","0","2","2",2063339.00000000000,,Pine Creek,"0","0",6.7,"1159145231"
"7","20","3",Populated place,Adelaide River,,,"0",Adelaide River,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-13.24954140340,131.09999751700,0.00000000000,"0",,"237","237","0","2","2",2078024.00000000000,,Adelaide River,"0","0",6.1,"1159145237"
"7","20","3",Populated place,McMinns Lagoon,,,"0",McMinns Lagoon,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-12.53289264030,131.05002640700,4.00000000000,"0",Population from GeoNames. Changed scale rank.,"5025","5025","0","5","5",2066653.00000000000,,McMinns Lagoon,"0","0",6.7,"1159145241"
"7","20","3",Populated place,Newcastle Waters,,,"0",Newcastle Waters,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-17.55279294960,133.46724320400,0.00000000000,"0",,"10","10","0","1","1",2064787.00000000000,,Newcastle Waters,"0","0",6.7,"1159145245"
"7","20","3",Populated place,Ravensthorpe,,,"0",Ravensthorpe,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-33.58287392300,120.03333451200,0.00000000000,"0",,"1101","177","0","3","1",2062660.00000000000,,Ravensthorpe,"1","0",6.7,"1159145249"
"7","20","3",Populated place,Wagin,,,"0",Wagin,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-33.29958372110,117.34998408900,4.00000000000,"0",Changed scale rank.,"1598","477","0","3","2",2059371.00000000000,,Wagin,"1","0",6.7,"1159145255"
"7","20","3",Populated place,Roebourne,,,"0",Roebourne,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-20.78293170290,117.13330480900,4.00000000000,"0",Changed scale rank.,"19260","3303","0","6","4",2062276.00000000000,,Roebourne,"1","0",6.7,"1159145259"
"7","20","3",Populated place,Pannawonica,,,"0",Pannawonica,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-21.63657468790,116.32503373100,0.00000000000,"0",,"686","686","0","2","2",0.00000000000,,Panniwonica,"0","0",6.7,"1159145263"
"7","20","3",Populated place,Tom Price,,,"0",Tom Price,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-22.69346108110,117.79305782000,4.00000000000,"0",Changed scale rank.,"2723","921","921","4","2",6354929.00000000000,,Tom Price,"1","0",6.7,"1159145267"
"7","20","3",Populated place,Kalbarri,,,"0",Kalbarri,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-27.66618080770,114.16666418400,4.00000000000,"0",Population from GeoNames.,"1537","1537","0","3","3",2068835.00000000000,,Kalbarri,"0","0",6.7,"1159145273"
"7","20","3",Populated place,Mount Magnet,,,"0",Mount Magnet,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-28.06620807010,117.81667394900,0.00000000000,"0",,"424","424","0","2","2",2065578.00000000000,,Mount Magnet,"0","0",6.7,"1159145277"
"7","20","3",Populated place,Morawa,,,"0",Morawa,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-29.21626707070,116.00004064800,4.00000000000,"0",Changed scale rank.,"259","259","0","2","2",2065779.00000000000,,Morawa,"1","0",6.7,"1159145281"
"7","20","3",Populated place,Port Denison,,,"0",Port Denison,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-29.28282631550,114.91664424500,4.00000000000,"0",Population from GeoNames.,"1213","1213","0","3","3",2072950.00000000000,,Port Denison,"0","0",6.7,"1159145285"
"7","20","3",Populated place,Merredin,,,"0",Merredin,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-31.48284706750,118.26667232200,0.00000000000,"0",,"2668","1440","0","4","3",2066472.00000000000,,Merredin,"1","0",6.7,"1159145291"
"7","20","3",Populated place,Mount Barker,,,"0",Mount Barker,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-34.63278399780,117.66660559000,4.00000000000,"0",Changed scale rank.,"1781","1762","1781","3","3",2065666.00000000000,,Mount Barker,"1","0",6.7,"1159145295"
"7","20","3",Populated place,Katanning,,,"0",Katanning,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-33.69955930710,117.55007523500,0.00000000000,"0",,"3934","2346","2346","4","4",2068661.00000000000,,Katanning,"1","0",6.7,"1159145299"
"7","20","3",Populated place,Narrogin,,,"0",Narrogin,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-32.93288775760,117.16663610700,0.00000000000,"0",,"4238","3752","0","4","4",2064915.00000000000,,Narrogin,"1","0",6.7,"1159145303"
"7","20","3",Populated place,Gingin,,,"0",Gingin,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-31.34957354860,115.90004675200,0.00000000000,"0",,"1446","1446","1446","3","3",2070866.00000000000,,Gingin,"1","0",6.7,"1159145309"
"7","20","3",Populated place,Bunbury,,,"0",Bunbury,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-33.34428383510,115.65024287800,0.00000000000,"0",,"26998","26369","26398","7","7",2075432.00000000000,,Bunbury,"1","0",6.7,"1159145313"
"7","20","3",Populated place,Kwinana,,,"0",Kwinana,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-32.23939003620,115.77023555400,4.00000000000,"0",Changed scale rank.,"20086","17549","54496","7","6",2068079.00000000000,,Kwinana,"1","0",6.7,"1159145317"
"7","20","3",Populated place,Southern Cross,,,"0",Southern Cross,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Western Australia,AU,,-31.21614500040,119.31668574900,4.00000000000,"0",Changed scale rank.,"187","187","0","1","1",2061298.00000000000,,Southern Cross,"1","0",6.7,"1159145321"
"7","20","3",Populated place,Kaltukatjara,,,"0",Kaltukatjara,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Northern Territory,AU,,-25.78841428750,128.99733516300,4.00000000000,"0",Changed scale rank.,"355","355","0","2","2",8219785.00000000000,,Kaltukatjara,"0","1",6.7,"1159145327"
"7","20","3",Populated place,Queanbeyan,,,"0",Queanbeyan,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,Australian Capital Territory,AU,,-35.35460040410,149.21134680100,4.00000000000,"0",Changed scale rank.,"32602","32214","32602","7","7",2152286.00000000000,,Queanbeyan,"1","1",6.7,"1159145331"
"7","20","3",Populated place,Tweed Heads,,,"0",Tweed Heads,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-28.18258339560,153.54663773500,4.00000000000,"0",Changed scale rank.,"33065","33065","8854","7","7",2145765.00000000000,,Tweed Heads,"1","0",6.7,"1159145335"
"7","20","3",Populated place,Ivanhoe,,,"0",Ivanhoe,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-32.89960813520,144.30001867600,0.00000000000,"0",,"265","265","0","2","2",2162548.00000000000,,Ivanhoe,"0","0",6.7,"1159145339"
"7","20","3",Populated place,Wilcannia,,,"0",Wilcannia,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-31.56620115280,143.38333044300,0.00000000000,"0",,"442","442","0","2","2",2143679.00000000000,,Wilcannia,"1","0",6.7,"1159145345"
"7","20","3",Populated place,Merimbula,,,"0",Merimbula,0.00000000000,"0",,0.00000000000,"0",Australia,AUS,Australia,AUS,New South Wales,AU,,-36.89962237680,149.90003861400,0.00000000000,"0",,"6367","848","0","5","2",2158020.00000000000,,Merimbula,"1","0",6.7,"1159145349"
